municipio,SAFRA,ano,mes,REGIAO,Solo,Altitude (m),Tmax (°C),Tmin (°C),Tmed (°C),UR (%),U2 (m/s),RS (MJ/m²d),Chuva (mm),NDVI,AREA TOTAL,PRODUCAO,YIELD_SC_HA
Lindoeste,18/19,2018,12,Oeste,Nitossolo Vermelho eutrófico,585.0,31.94,20.13032258064516,25.896129032258063,68.06645161290322,0.18129032258064517,25.61709677419355,63.14,0.7601249999999999,9000.0,26100.0,48.33
Lindoeste,18/19,2019,1,Oeste,Nitossolo Vermelho eutrófico,585.0,32.28741935483871,22.57741935483871,27.107741935483872,75.16774193548386,0.16225806451612904,22.75709677419355,127.39,0.6476,9000.0,26100.0,48.33
Lindoeste,18/19,2019,2,Oeste,Nitossolo Vermelho eutrófico,585.0,30.912499999999998,20.486071428571428,25.401785714285715,74.91142857142857,0.16321428571428573,20.673571428571428,155.63,0.768625,9000.0,26100.0,48.33
Lindoeste,18/19,2019,3,Oeste,Nitossolo Vermelho eutrófico,585.0,29.01451612903226,19.260967741935485,23.862903225806452,79.89516129032258,0.18548387096774194,17.585806451612903,183.53,0.831125,9000.0,26100.0,48.33
Lindoeste,19/20,2019,9,Oeste,Nitossolo Vermelho eutrófico,585.0,30.03966666666667,15.933,22.416,60.889,0.19566666666666668,17.106333333333332,27.3,0.369275,8020.0,32721.6,68.0
Lindoeste,19/20,2019,10,Oeste,Nitossolo Vermelho eutrófico,585.0,33.42032258064516,19.363870967741935,25.866451612903226,63.357741935483865,0.1732258064516129,19.87548387096774,135.18,0.48346666666666666,8020.0,32721.6,68.0
Lindoeste,19/20,2019,11,Oeste,Nitossolo Vermelho eutrófico,585.0,32.14066666666667,20.486,26.012,69.01833333333335,0.16533333333333333,22.01066666666667,141.83,0.79245,8020.0,32721.6,68.0
Lindoeste,19/20,2019,12,Oeste,Nitossolo Vermelho eutrófico,585.0,30.289354838709677,19.25741935483871,24.727096774193548,73.29096774193549,0.19483870967741937,22.889032258064514,187.39000000000001,0.881775,8020.0,32721.6,68.0
Lindoeste,19/20,2020,1,Oeste,Nitossolo Vermelho eutrófico,585.0,31.482580645161292,21.411612903225805,26.153225806451612,73.56612903225808,0.17258064516129035,21.686129032258062,182.58,0.7701,8020.0,32721.6,68.0
Lindoeste,19/20,2020,2,Oeste,Nitossolo Vermelho eutrófico,585.0,32.02172413793103,20.484137931034482,25.87034482758621,69.63413793103447,0.17655172413793105,22.678275862068965,117.02,0.561275,8020.0,32721.6,68.0
Lindoeste,19/20,2020,3,Oeste,Nitossolo Vermelho eutrófico,585.0,33.06935483870968,18.837419354838712,25.568709677419356,60.82612903225806,0.20290322580645162,22.13290322580645,58.66,0.80245,8020.0,32721.6,68.0
Lindoeste,20/21,2020,9,Oeste,Nitossolo Vermelho eutrófico,585.0,30.880666666666666,17.192333333333334,23.345666666666666,65.292,0.19066666666666665,16.971333333333334,28.099999999999998,0.427725,10500.0,39900.0,63.33
Lindoeste,20/21,2020,10,Oeste,Nitossolo Vermelho eutrófico,585.0,32.92516129032258,18.271612903225805,25.0841935483871,60.96,0.18870967741935485,21.543548387096774,58.39,0.52815,10500.0,39900.0,63.33
Lindoeste,20/21,2020,11,Oeste,Nitossolo Vermelho eutrófico,585.0,33.34166666666667,18.866666666666667,25.666666666666668,56.132666666666665,0.20533333333333334,23.962333333333333,72.39,0.6484,10500.0,39900.0,63.33
Lindoeste,20/21,2020,12,Oeste,Nitossolo Vermelho eutrófico,585.0,31.075806451612905,20.120645161290323,25.533870967741933,72.01935483870967,0.18516129032258066,23.009677419354837,213.23000000000002,0.85775,10500.0,39900.0,63.33
Lindoeste,20/21,2021,1,Oeste,Nitossolo Vermelho eutrófico,585.0,28.884193548387096,21.343870967741935,24.81935483870968,83.58774193548386,0.17225806451612902,17.596451612903227,307.33,0.8956999999999999,10500.0,39900.0,63.33
Lindoeste,20/21,2021,2,Oeste,Nitossolo Vermelho eutrófico,585.0,30.452142857142857,19.083214285714288,24.537857142857142,72.1025,0.21464285714285714,23.899642857142855,31.99,0.6459,10500.0,39900.0,63.33
Lindoeste,20/21,2021,3,Oeste,Nitossolo Vermelho eutrófico,585.0,31.633548387096774,19.559032258064516,25.009354838709676,70.36483870967741,0.19096774193548388,20.13935483870968,81.34,0.618025,10500.0,39900.0,63.33
Lindoeste,21/22,2021,9,Oeste,Nitossolo Vermelho eutrófico,585.0,30.37066666666667,16.897333333333332,23.054666666666666,66.357,0.19666666666666668,17.561333333333334,93.2,0.421225,10815.0,12112.8,18.67
Lindoeste,21/22,2021,10,Oeste,Nitossolo Vermelho eutrófico,585.0,26.210645161290323,16.758709677419354,21.38290322580645,81.15967741935484,0.1925806451612903,17.323225806451614,297.37,0.4523333333333333,10815.0,12112.8,18.67
Lindoeste,21/22,2021,11,Oeste,Nitossolo Vermelho eutrófico,585.0,31.801333333333332,19.096666666666668,25.19633333333333,66.29966666666667,0.19533333333333333,25.372,75.44,0.6804,10815.0,12112.8,18.67
Lindoeste,21/22,2021,12,Oeste,Nitossolo Vermelho eutrófico,585.0,36.18516129032258,21.541612903225804,28.820645161290326,46.9558064516129,0.19903225806451613,27.718064516129033,17.169999999999998,0.769325,10815.0,12112.8,18.67
Lindoeste,21/22,2022,1,Oeste,Nitossolo Vermelho eutrófico,585.0,34.45,22.049354838709675,27.963548387096775,62.80258064516129,0.16032258064516128,23.48548387096774,124.54,0.5637,10815.0,12112.8,18.67
Lindoeste,21/22,2022,2,Oeste,Nitossolo Vermelho eutrófico,585.0,33.77892857142857,20.32857142857143,26.756785714285716,61.38,0.19785714285714287,24.243928571428572,98.01,0.62135,10815.0,12112.8,18.67
Lindoeste,21/22,2022,3,Oeste,Nitossolo Vermelho eutrófico,585.0,29.330000000000002,19.131290322580643,23.81935483870968,78.88387096774194,0.17903225806451611,17.960967741935484,229.31,0.8648,10815.0,12112.8,18.67
Lindoeste,22/23,2022,9,Oeste,Nitossolo Vermelho eutrófico,585.0,22.199333333333335,12.527333333333333,17.221,83.152,0.18166666666666667,13.228,229.85999999999999,0.39935,11605.0,52222.5,75.0
Lindoeste,22/23,2022,10,Oeste,Nitossolo Vermelho eutrófico,585.0,25.315161290322582,15.769677419354839,20.35225806451613,85.96225806451612,0.20064516129032256,17.475806451612904,398.03999999999996,0.46796666666666664,11605.0,52222.5,75.0
Lindoeste,22/23,2022,11,Oeste,Nitossolo Vermelho eutrófico,585.0,26.043,15.330333333333332,20.613666666666667,78.16266666666667,0.18533333333333332,26.560333333333336,95.82000000000001,0.683325,11605.0,52222.5,75.0
Lindoeste,22/23,2022,12,Oeste,Nitossolo Vermelho eutrófico,585.0,31.10483870967742,19.77193548387097,25.42516129032258,71.95806451612903,0.1667741935483871,25.692903225806454,63.38,0.87705,11605.0,52222.5,75.0
Lindoeste,22/23,2023,1,Oeste,Nitossolo Vermelho eutrófico,585.0,30.67258064516129,20.430967741935483,25.300322580645158,73.49677419354839,0.16483870967741937,23.74290322580645,165.71,0.882825,11605.0,52222.5,75.0
Lindoeste,22/23,2023,2,Oeste,Nitossolo Vermelho eutrófico,585.0,28.77857142857143,19.417142857142856,23.909285714285716,79.67464285714286,0.1757142857142857,19.45357142857143,225.81,0.6123,11605.0,52222.5,75.0
Lindoeste,22/23,2023,3,Oeste,Nitossolo Vermelho eutrófico,585.0,30.11935483870968,20.40838709677419,24.910967741935483,78.76645161290323,0.18612903225806454,18.965806451612906,80.99,0.625325,11605.0,52222.5,75.0
Lindoeste,23/24,2023,9,Oeste,Nitossolo Vermelho eutrófico,585.0,29.041,17.846999999999998,23.088,74.05833333333334,0.193,15.625333333333334,143.62,0.50885,11450.0,39742.95,57.85
Lindoeste,23/24,2023,10,Oeste,Nitossolo Vermelho eutrófico,585.0,29.096774193548388,18.77193548387097,23.62258064516129,79.36064516129032,0.1706451612903226,15.889999999999999,368.52,0.5404333333333333,11450.0,39742.95,57.85
Lindoeste,23/24,2023,11,Oeste,Nitossolo Vermelho eutrófico,585.0,28.37066666666667,19.776666666666664,24.046333333333333,83.58933333333333,0.16699999999999998,17.986,259.07,0.648775,11450.0,39742.95,57.85
Lindoeste,23/24,2023,12,Oeste,Nitossolo Vermelho eutrófico,585.0,29.98516129032258,21.690967741935484,25.659354838709678,82.88806451612903,0.14419354838709678,22.753225806451614,157.54,0.827225,11450.0,39742.95,57.85
Lindoeste,23/24,2024,1,Oeste,Nitossolo Vermelho eutrófico,585.0,32.28032258064516,21.239354838709676,26.518064516129034,72.08548387096775,0.15516129032258066,23.86,103.25999999999999,0.6864,11450.0,39742.95,57.85
Lindoeste,23/24,2024,2,Oeste,Nitossolo Vermelho eutrófico,585.0,33.10310344827586,22.479999999999997,27.339655172413792,71.88655172413793,0.15379310344827585,22.053448275862067,123.04,0.606175,11450.0,39742.95,57.85
Lindoeste,23/24,2024,3,Oeste,Nitossolo Vermelho eutrófico,585.0,33.100645161290316,21.627741935483872,26.796451612903226,72.22548387096774,0.14677419354838708,20.23,85.25,0.8371,11450.0,39742.95,57.85
Lindoeste,99/00,2000,2,Oeste,Nitossolo Vermelho eutrófico,585.0,30.019655172413795,20.26241379310345,24.865172413793104,77.65862068965517,0.1782758620689655,21.995172413793103,206.87,0.7667,3150.0,7875.0,41.67
Lindoeste,99/00,2000,3,Oeste,Nitossolo Vermelho eutrófico,585.0,30.419354838709676,19.719677419354838,24.674838709677417,74.51774193548388,0.16419354838709677,19.912580645161288,78.87,0.67325,3150.0,7875.0,41.67
Mato Rico,00/01,2000,9,Sul,Neossolo Litólico eutrófico,700.0,23.07766666666667,13.316,17.822666666666667,84.37866666666667,0.28800000000000003,14.891333333333334,234.36,0.639,2515.0,7170.27,47.52
Mato Rico,00/01,2000,10,Sul,Neossolo Litólico eutrófico,700.0,26.29032258064516,16.051935483870967,20.871612903225806,81.5816129032258,0.25612903225806455,20.713870967741936,190.60999999999999,0.7644,2515.0,7170.27,47.52
Mato Rico,00/01,2000,11,Sul,Neossolo Litólico eutrófico,700.0,26.282,17.008,21.482000000000003,82.059,0.26999999999999996,21.612666666666666,159.4,0.7936,2515.0,7170.27,47.52
Mato Rico,00/01,2000,12,Sul,Neossolo Litólico eutrófico,700.0,26.94645161290323,17.53774193548387,22.12483870967742,80.80870967741934,0.27322580645161293,22.99741935483871,183.79,0.7784,2515.0,7170.27,47.52
Mato Rico,00/01,2001,1,Sul,Neossolo Litólico eutrófico,700.0,26.82935483870968,19.016774193548386,22.708387096774196,85.74645161290321,0.24580645161290324,23.36935483870968,218.51,0.75255,2515.0,7170.27,47.52
Mato Rico,00/01,2001,2,Sul,Neossolo Litólico eutrófico,700.0,26.184642857142855,19.47142857142857,22.504285714285714,89.51214285714286,0.2382142857142857,19.146428571428572,309.13,0.7395000000000002,2515.0,7170.27,47.52
Mato Rico,00/01,2001,3,Sul,Neossolo Litólico eutrófico,700.0,26.475806451612904,18.76774193548387,22.26967741935484,87.14225806451613,0.24580645161290324,18.81451612903226,111.82000000000001,0.7555000000000001,2515.0,7170.27,47.52
Mato Rico,01/02,2001,9,Sul,Neossolo Litólico eutrófico,700.0,23.428,13.499333333333334,18.06566666666667,81.73933333333333,0.27566666666666667,16.132333333333335,136.56,0.60675,3000.0,8700.0,48.33
Mato Rico,01/02,2001,10,Sul,Neossolo Litólico eutrófico,700.0,25.67258064516129,14.621935483870967,19.768709677419356,79.12548387096774,0.25483870967741934,22.050322580645158,127.42,0.6566,3000.0,8700.0,48.33
Mato Rico,01/02,2001,11,Sul,Neossolo Litólico eutrófico,700.0,26.238666666666667,17.450666666666667,21.579,83.32933333333334,0.24466666666666667,21.063666666666666,168.86,0.70855,3000.0,8700.0,48.33
Mato Rico,01/02,2001,12,Sul,Neossolo Litólico eutrófico,700.0,26.23774193548387,16.56483870967742,21.217741935483872,80.16129032258064,0.23774193548387096,23.381612903225808,131.29,0.7659,3000.0,8700.0,48.33
Mato Rico,01/02,2002,1,Sul,Neossolo Litólico eutrófico,700.0,27.362903225806452,18.148064516129033,22.46193548387097,81.4216129032258,0.25935483870967746,23.11032258064516,290.2,0.74515,3000.0,8700.0,48.33
Mato Rico,01/02,2002,2,Sul,Neossolo Litólico eutrófico,700.0,26.360000000000003,17.08142857142857,21.419999999999998,82.19464285714287,0.2425,22.319285714285716,114.51,0.7706500000000001,3000.0,8700.0,48.33
Mato Rico,01/02,2002,3,Sul,Neossolo Litólico eutrófico,700.0,29.391935483870967,19.56645161290323,24.07677419354839,78.12161290322581,0.23903225806451614,21.08677419354839,72.61,0.8048,3000.0,8700.0,48.33
Mato Rico,02/03,2002,9,Sul,Neossolo Litólico eutrófico,700.0,23.558333333333334,11.380666666666666,17.058666666666667,76.87866666666667,0.28,17.799666666666667,177.77,0.599175,3500.0,11200.0,53.33
Mato Rico,02/03,2002,10,Sul,Neossolo Litólico eutrófico,700.0,27.67838709677419,17.923548387096773,22.278387096774193,81.96096774193548,0.2309677419354839,16.267096774193547,177.67,0.6384,3500.0,11200.0,53.33
Mato Rico,02/03,2002,11,Sul,Neossolo Litólico eutrófico,700.0,26.166666666666668,16.911333333333335,21.294333333333334,81.78233333333333,0.2793333333333334,20.25766666666667,225.95000000000002,0.71355,3500.0,11200.0,53.33
Mato Rico,02/03,2002,12,Sul,Neossolo Litólico eutrófico,700.0,26.931290322580644,18.627741935483872,22.588709677419356,86.04967741935484,0.25709677419354837,23.58451612903226,181.49,0.81795,3500.0,11200.0,53.33
Mato Rico,02/03,2003,1,Sul,Neossolo Litólico eutrófico,700.0,26.79064516129032,19.37483870967742,22.88193548387097,87.49612903225807,0.2529032258064516,22.20741935483871,282.38,0.8218,3500.0,11200.0,53.33
Mato Rico,02/03,2003,2,Sul,Neossolo Litólico eutrófico,700.0,26.712500000000002,19.744642857142857,22.975357142857145,88.7675,0.25,20.514642857142857,223.19,0.8054499999999999,3500.0,11200.0,53.33
Mato Rico,02/03,2003,3,Sul,Neossolo Litólico eutrófico,700.0,25.688709677419357,17.68032258064516,21.371612903225806,86.2658064516129,0.24516129032258066,20.274838709677418,118.6,0.740725,3500.0,11200.0,53.33
Mato Rico,03/04,2003,9,Sul,Neossolo Litólico eutrófico,700.0,24.099666666666668,11.991000000000001,17.533333333333335,74.91900000000001,0.293,18.204666666666665,120.21,0.525675,3500.0,9800.0,46.67
Mato Rico,03/04,2003,10,Sul,Neossolo Litólico eutrófico,700.0,25.964193548387097,14.842258064516129,19.977096774193548,76.55129032258066,0.2861290322580646,20.988709677419354,163.91,0.6183,3500.0,9800.0,46.67
Mato Rico,03/04,2003,11,Sul,Neossolo Litólico eutrófico,700.0,26.927333333333333,15.661333333333335,21.116666666666667,75.102,0.26,23.82,211.97,0.622675,3500.0,9800.0,46.67
Mato Rico,03/04,2003,12,Sul,Neossolo Litólico eutrófico,700.0,26.404516129032256,17.884516129032257,22.088387096774195,83.90741935483871,0.25806451612903225,22.766451612903225,246.16,0.67775,3500.0,9800.0,46.67
Mato Rico,03/04,2004,1,Sul,Neossolo Litólico eutrófico,700.0,28.168387096774193,18.108709677419355,22.871612903225806,76.82548387096774,0.25193548387096776,26.01967741935484,84.56,0.720325,3500.0,9800.0,46.67
Mato Rico,03/04,2004,2,Sul,Neossolo Litólico eutrófico,700.0,28.516206896551726,17.78241379310345,22.810344827586206,72.76172413793104,0.2579310344827586,24.291724137931034,100.5,0.6727000000000001,3500.0,9800.0,46.67
Mato Rico,03/04,2004,3,Sul,Neossolo Litólico eutrófico,700.0,28.96161290322581,16.531935483870967,22.33677419354839,69.75096774193547,0.25967741935483873,21.495806451612903,105.61,0.6488,3500.0,9800.0,46.67
Mato Rico,04/05,2004,9,Sul,Neossolo Litólico eutrófico,700.0,25.907,14.667666666666666,19.833333333333332,77.80833333333334,0.29133333333333333,18.383666666666667,69.97999999999999,0.5535,4630.0,9954.5,35.83
Mato Rico,04/05,2004,10,Sul,Neossolo Litólico eutrófico,700.0,24.790967741935482,14.839354838709676,19.516129032258064,80.16741935483871,0.2725806451612903,19.526129032258062,326.18,0.6168,4630.0,9954.5,35.83
Mato Rico,04/05,2004,11,Sul,Neossolo Litólico eutrófico,700.0,25.227666666666668,16.151333333333334,20.591,83.74266666666668,0.2743333333333334,21.379666666666665,169.42,0.7012666666666666,4630.0,9954.5,35.83
Mato Rico,04/05,2004,12,Sul,Neossolo Litólico eutrófico,700.0,26.33677419354839,17.06064516129032,21.615161290322582,80.89870967741936,0.27322580645161293,23.912580645161288,89.61,0.7298749999999999,4630.0,9954.5,35.83
Mato Rico,04/05,2005,1,Sul,Neossolo Litólico eutrófico,700.0,27.230645161290322,19.290967741935482,23.03838709677419,84.81967741935483,0.23774193548387096,19.138387096774192,158.04,0.788525,4630.0,9954.5,35.83
Mato Rico,04/05,2005,2,Sul,Neossolo Litólico eutrófico,700.0,30.303214285714287,18.165,23.967142857142857,67.76642857142858,0.2532142857142857,24.68857142857143,46.34,0.7581,4630.0,9954.5,35.83
Mato Rico,04/05,2005,3,Sul,Neossolo Litólico eutrófico,700.0,30.953870967741935,17.931290322580644,24.015806451612903,65.43645161290323,0.24870967741935485,21.164516129032258,54.61,0.71865,4630.0,9954.5,35.83
Mato Rico,05/06,2005,9,Sul,Neossolo Litólico eutrófico,700.0,21.523666666666667,11.766,16.366666666666667,82.70633333333333,0.2753333333333333,13.623,203.56,0.5719000000000001,3400.0,8500.0,41.67
Mato Rico,05/06,2005,10,Sul,Neossolo Litólico eutrófico,700.0,25.583225806451615,17.620645161290323,21.226451612903226,87.32032258064515,0.26548387096774195,16.155806451612904,314.4,0.6621666666666667,3400.0,8500.0,41.67
Mato Rico,05/06,2005,11,Sul,Neossolo Litólico eutrófico,700.0,26.124333333333333,16.172,20.936666666666667,80.28166666666667,0.2763333333333333,24.033,89.65,0.7379,3400.0,8500.0,41.67
Mato Rico,05/06,2005,12,Sul,Neossolo Litólico eutrófico,700.0,27.48516129032258,17.1858064516129,22.23225806451613,76.49096774193548,0.27999999999999997,25.07193548387097,90.33,0.7549250000000001,3400.0,8500.0,41.67
Mato Rico,05/06,2006,1,Sul,Neossolo Litólico eutrófico,700.0,28.52548387096774,19.20451612903226,23.60709677419355,79.72354838709677,0.24580645161290324,23.205161290322582,203.19,0.75485,3400.0,8500.0,41.67
Mato Rico,05/06,2006,2,Sul,Neossolo Litólico eutrófico,700.0,27.721785714285716,18.53107142857143,22.90107142857143,80.98142857142857,0.2592857142857143,21.445714285714285,120.68,0.75635,3400.0,8500.0,41.67
Mato Rico,05/06,2006,3,Sul,Neossolo Litólico eutrófico,700.0,28.051935483870967,18.61225806451613,22.942258064516132,80.24870967741936,0.24838709677419354,18.674193548387095,142.62,0.753,3400.0,8500.0,41.67
Mato Rico,06/07,2006,9,Sul,Neossolo Litólico eutrófico,700.0,23.841666666666665,11.579333333333333,17.334666666666667,73.55733333333333,0.3266666666666667,16.364333333333335,184.22,0.550725,4000.0,11600.0,48.33
Mato Rico,06/07,2006,10,Sul,Neossolo Litólico eutrófico,700.0,28.013548387096773,17.21451612903226,22.126451612903224,76.58806451612904,0.2787096774193549,20.71548387096774,129.13,0.6951,4000.0,11600.0,48.33
Mato Rico,06/07,2006,11,Sul,Neossolo Litólico eutrófico,700.0,27.80633333333333,17.55666666666667,22.408666666666665,74.982,0.28,21.197333333333333,139.39000000000001,0.6597999999999999,4000.0,11600.0,48.33
Mato Rico,06/07,2006,12,Sul,Neossolo Litólico eutrófico,700.0,28.273870967741935,19.59032258064516,23.640967741935484,79.57709677419355,0.2567741935483871,21.591290322580647,250.1,0.7705,4000.0,11600.0,48.33
Mato Rico,06/07,2007,1,Sul,Neossolo Litólico eutrófico,700.0,26.873225806451615,19.875806451612902,23.102903225806454,87.87322580645161,0.2674193548387097,19.273870967741935,216.21,0.8021,4000.0,11600.0,48.33
Mato Rico,06/07,2007,2,Sul,Neossolo Litólico eutrófico,700.0,26.803214285714287,18.985357142857143,22.666785714285712,84.745,0.2735714285714286,21.948214285714283,138.28,0.7619999999999999,4000.0,11600.0,48.33
Mato Rico,06/07,2007,3,Sul,Neossolo Litólico eutrófico,700.0,27.315806451612904,18.265483870967742,22.620645161290323,81.09064516129033,0.29774193548387096,20.278387096774193,116.1,0.749775,4000.0,11600.0,48.33
Mato Rico,07/08,2007,9,Sul,Neossolo Litólico eutrófico,700.0,28.519333333333336,14.961666666666668,21.117,64.51833333333333,0.31766666666666665,17.456666666666667,35.8,0.5783,4200.0,12600.0,50.0
Mato Rico,07/08,2007,10,Sul,Neossolo Litólico eutrófico,700.0,29.42322580645161,17.146451612903224,22.758709677419354,69.12870967741935,0.26838709677419353,18.31064516129032,70.41,0.6483333333333333,4200.0,12600.0,50.0
